caseGroup,caseId,faultScenarioId,faultVector,workloadId,actionModelKey,repetition,processStatus,processExitCode,wallSeconds,executionStatus,assessmentStatus,score,terminalStatus,scheduleConformance,executionAttemptId,sourceSetupStatus,hardStopReason,failedActions,sourceSetupSeconds,sharedBindings,sharedBindingGraphConnected,positiveObjectStates,conditions,reportHashes
w01,w01-01,2e0785b8284ce61b74830c4cd236e60d2c65cf98ad2483c854481ca29e3d7abb,0000,98d4f29dcba4fdca37b2718bf5ca4a109018be9cf8a7b692f4fa985b7d144650,94dbeed10a3df121fa912534c10600d3f058b5d5ca7d3715587b639661c1c7a2,1,PROCESS_FAILURE,1,21.25436854205327,EXECUTION_INVALID,INVALID,,UNEXPECTED_EXECUTION_FAILURE,INCOMPLETE,cb9ccb05-845d-4af8-8a0c-22ea07f557e8,SUCCEEDED,SELECTED_SUBSCRIBER_NOT_FOUND,"[{""bodyOutcome"": ""FAILED"", ""exceptionClass"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.exception.QuizzesException"", ""exceptionMessage"": ""Student with aggregate id 3 is already enrolled in course execution 2."", ""faultOrigin"": ""UNASSIGNED_RUNTIME"", ""kind"": ""FORWARD"", ""runtimeStepName"": ""enrollStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.AddStudentFunctionalitySagas::enrollStudentStep#0"", ""status"": ""FAILED""}, {""bodyOutcome"": ""FAILED"", ""exceptionClass"": ""pt.ulisboa.tecnico.socialsoftware.ms.notification.EventReplayException"", ""exceptionMessage"": ""selected event has no eligible subscriber for the persisted route"", ""faultOrigin"": null, ""kind"": ""EVENT_CONSEQUENCE"", ""runtimeStepName"": ""removeStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::removeStudentStep#0"", ""status"": ""SELECTED_SUBSCRIBER_NOT_FOUND""}]",0.824789167,"[{""action"": ""setup-action-1"", ""inputs"": [""095911d8b22b1b1b8c93b2de12bb94e323e975bf4edd553f04fd54021e4b7f1c"", ""5538dff7f7fb7084738511a5879ef1427cb2382af820ae0363ba27849c4f1196""], ""property"": ""aggregateId""}, {""action"": ""setup-action-2"", ""inputs"": [""095911d8b22b1b1b8c93b2de12bb94e323e975bf4edd553f04fd54021e4b7f1c"", ""5538dff7f7fb7084738511a5879ef1427cb2382af820ae0363ba27849c4f1196""], ""property"": ""aggregateId""}]",True,[],"{""DELETED_DEPENDENCY"": 0, ""FAILED_OPERATION_RESIDUAL"": 0, ""UNRESOLVED_DELIVERED_EVENT"": 0}","{""execution.impact-v2.json"": ""b531329d7d8177694aa8dccaf6c1605ee36f0b0d965db9241ad99bc12a9b1da4"", ""execution.json"": ""953cd9b50bc78e566cfa92d8be133daa76001e99b2cc37634088627aa5177d76"", ""impact-v1.json"": ""354e9316190be3d227abc7234d89e62a34fdf7e4d89249dc7c92b26a283e30cc""}"
w01,w01-02,e10600fd6582a659af9df28fc74a749b28e456d6aea0f37d6f6d27d9341acf78,0000,98d4f29dcba4fdca37b2718bf5ca4a109018be9cf8a7b692f4fa985b7d144650,94dbeed10a3df121fa912534c10600d3f058b5d5ca7d3715587b639661c1c7a2,1,PROCESS_FAILURE,1,19.470916167018004,EXECUTION_INVALID,INVALID,,UNEXPECTED_EXECUTION_FAILURE,INCOMPLETE,b6e2f871-5093-422c-b643-34b9156f14e2,SUCCEEDED,SELECTED_SUBSCRIBER_NOT_FOUND,"[{""bodyOutcome"": ""FAILED"", ""exceptionClass"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.exception.QuizzesException"", ""exceptionMessage"": ""Student with aggregate id 3 is already enrolled in course execution 2."", ""faultOrigin"": ""UNASSIGNED_RUNTIME"", ""kind"": ""FORWARD"", ""runtimeStepName"": ""enrollStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.AddStudentFunctionalitySagas::enrollStudentStep#0"", ""status"": ""FAILED""}, {""bodyOutcome"": ""FAILED"", ""exceptionClass"": ""pt.ulisboa.tecnico.socialsoftware.ms.notification.EventReplayException"", ""exceptionMessage"": ""selected event has no eligible subscriber for the persisted route"", ""faultOrigin"": null, ""kind"": ""EVENT_CONSEQUENCE"", ""runtimeStepName"": ""removeStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::removeStudentStep#0"", ""status"": ""SELECTED_SUBSCRIBER_NOT_FOUND""}]",0.904686542,"[{""action"": ""setup-action-1"", ""inputs"": [""095911d8b22b1b1b8c93b2de12bb94e323e975bf4edd553f04fd54021e4b7f1c"", ""5538dff7f7fb7084738511a5879ef1427cb2382af820ae0363ba27849c4f1196""], ""property"": ""aggregateId""}, {""action"": ""setup-action-2"", ""inputs"": [""095911d8b22b1b1b8c93b2de12bb94e323e975bf4edd553f04fd54021e4b7f1c"", ""5538dff7f7fb7084738511a5879ef1427cb2382af820ae0363ba27849c4f1196""], ""property"": ""aggregateId""}]",True,[],"{""DELETED_DEPENDENCY"": 0, ""FAILED_OPERATION_RESIDUAL"": 0, ""UNRESOLVED_DELIVERED_EVENT"": 0}","{""execution.impact-v2.json"": ""b1e571208a95cc32ba9c539fe81fec7a7e85f1e6df3b5d4ff638a3e5b3dc2eb1"", ""execution.json"": ""246a062db2934dbd6ce640310be6191431d63b9dc4ba0ec85a5c0106455343f1"", ""impact-v1.json"": ""bafa21da2ab5610008caae6cfd0078594ceba610d6cb3984afe308239f94c0fb""}"
w01,w01-03,109cff2851da850e35664c7aab0767998c7d559f14da77a4d736c9ff00fec421,0001,98d4f29dcba4fdca37b2718bf5ca4a109018be9cf8a7b692f4fa985b7d144650,69bc3e07bd4649b7cbb0ffd7d0128ae27455738202263ace963b0a2928014896,1,COMPLETE,0,22.506456333969254,COMPLETE,COMPLETE,0,COMPENSATED,DEVIATED,3e0b9291-773d-4eed-aa13-b302af45d284,SUCCEEDED,,"[{""bodyOutcome"": ""FAILED"", ""exceptionClass"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.exception.QuizzesException"", ""exceptionMessage"": ""Student with aggregate id 3 is already enrolled in course execution 2."", ""faultOrigin"": ""UNASSIGNED_RUNTIME"", ""kind"": ""FORWARD"", ""runtimeStepName"": ""enrollStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.AddStudentFunctionalitySagas::enrollStudentStep#0"", ""status"": ""FAILED""}, {""bodyOutcome"": ""NOT_RUN"", ""exceptionClass"": null, ""exceptionMessage"": null, ""faultOrigin"": ""ASSIGNED"", ""kind"": ""FORWARD"", ""runtimeStepName"": ""removeStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::removeStudentStep#0"", ""status"": ""ASSIGNED_FAULT""}, {""bodyOutcome"": ""NOT_RUN"", ""exceptionClass"": null, ""exceptionMessage"": null, ""faultOrigin"": null, ""kind"": ""EVENT_CONSEQUENCE"", ""runtimeStepName"": ""removeStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::removeStudentStep#0"", ""status"": ""MASKED_BY_TRIGGER_FAULT""}, {""bodyOutcome"": ""NOT_RUN"", ""exceptionClass"": null, ""exceptionMessage"": null, ""faultOrigin"": null, ""kind"": ""EVENT_CONSEQUENCE"", ""runtimeStepName"": ""removeStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::removeStudentStep#0"", ""status"": ""MASKED_BY_TRIGGER_FAULT""}, {""bodyOutcome"": ""NOT_APPLICABLE"", ""exceptionClass"": null, ""exceptionMessage"": null, ""faultOrigin"": null, ""kind"": ""COMPENSATION"", ""runtimeStepName"": ""getOldCourseExecutionStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::getOldCourseExecutionStep#0"", ""status"": ""COMPENSATED""}]",0.835779084,"[{""action"": ""setup-action-1"", ""inputs"": [""095911d8b22b1b1b8c93b2de12bb94e323e975bf4edd553f04fd54021e4b7f1c"", ""5538dff7f7fb7084738511a5879ef1427cb2382af820ae0363ba27849c4f1196""], ""property"": ""aggregateId""}, {""action"": ""setup-action-2"", ""inputs"": [""095911d8b22b1b1b8c93b2de12bb94e323e975bf4edd553f04fd54021e4b7f1c"", ""5538dff7f7fb7084738511a5879ef1427cb2382af820ae0363ba27849c4f1196""], ""property"": ""aggregateId""}]",True,[],"{""DELETED_DEPENDENCY"": 0, ""FAILED_OPERATION_RESIDUAL"": 0, ""UNRESOLVED_DELIVERED_EVENT"": 0}","{""execution.impact-v2.json"": ""64ce05eb4b4218a3c73d2cbf2ea002e934b077e0b473bdde3a53cd76c9870c46"", ""execution.json"": ""0698811edf0d901c76df01e10bdfdfc7cc7fa923b399a529ec149ac744b987d7"", ""impact-v1.json"": ""131c4c472da303cddf9d674fe5416bfe705778c56c6a025b4fb52b6c0c0cded6""}"
w01,w01-04,42a406216248b6a846360edbf2ac051019430b25a63ebe9e335e302d69627e5d,0001,98d4f29dcba4fdca37b2718bf5ca4a109018be9cf8a7b692f4fa985b7d144650,69bc3e07bd4649b7cbb0ffd7d0128ae27455738202263ace963b0a2928014896,1,COMPLETE,0,19.22184875002131,COMPLETE,COMPLETE,0,COMPENSATED,DEVIATED,9cc84a65-19cc-44f0-b96a-af817b11b766,SUCCEEDED,,"[{""bodyOutcome"": ""FAILED"", ""exceptionClass"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.exception.QuizzesException"", ""exceptionMessage"": ""Student with aggregate id 3 is already enrolled in course execution 2."", ""faultOrigin"": ""UNASSIGNED_RUNTIME"", ""kind"": ""FORWARD"", ""runtimeStepName"": ""enrollStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.AddStudentFunctionalitySagas::enrollStudentStep#0"", ""status"": ""FAILED""}, {""bodyOutcome"": ""NOT_RUN"", ""exceptionClass"": null, ""exceptionMessage"": null, ""faultOrigin"": ""ASSIGNED"", ""kind"": ""FORWARD"", ""runtimeStepName"": ""removeStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::removeStudentStep#0"", ""status"": ""ASSIGNED_FAULT""}, {""bodyOutcome"": ""NOT_RUN"", ""exceptionClass"": null, ""exceptionMessage"": null, ""faultOrigin"": null, ""kind"": ""EVENT_CONSEQUENCE"", ""runtimeStepName"": ""removeStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::removeStudentStep#0"", ""status"": ""MASKED_BY_TRIGGER_FAULT""}, {""bodyOutcome"": ""NOT_RUN"", ""exceptionClass"": null, ""exceptionMessage"": null, ""faultOrigin"": null, ""kind"": ""EVENT_CONSEQUENCE"", ""runtimeStepName"": ""removeStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::removeStudentStep#0"", ""status"": ""MASKED_BY_TRIGGER_FAULT""}, {""bodyOutcome"": ""NOT_APPLICABLE"", ""exceptionClass"": null, ""exceptionMessage"": null, ""faultOrigin"": null, ""kind"": ""COMPENSATION"", ""runtimeStepName"": ""getOldCourseExecutionStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::getOldCourseExecutionStep#0"", ""status"": ""COMPENSATED""}]",0.842458959,"[{""action"": ""setup-action-1"", ""inputs"": [""095911d8b22b1b1b8c93b2de12bb94e323e975bf4edd553f04fd54021e4b7f1c"", ""5538dff7f7fb7084738511a5879ef1427cb2382af820ae0363ba27849c4f1196""], ""property"": ""aggregateId""}, {""action"": ""setup-action-2"", ""inputs"": [""095911d8b22b1b1b8c93b2de12bb94e323e975bf4edd553f04fd54021e4b7f1c"", ""5538dff7f7fb7084738511a5879ef1427cb2382af820ae0363ba27849c4f1196""], ""property"": ""aggregateId""}]",True,[],"{""DELETED_DEPENDENCY"": 0, ""FAILED_OPERATION_RESIDUAL"": 0, ""UNRESOLVED_DELIVERED_EVENT"": 0}","{""execution.impact-v2.json"": ""624f82f4012f7037900ff4b6324b5652611f9bc631a44e7633abc645673fcfec"", ""execution.json"": ""78620f32a8f9f985501b83c34587ea3fb76847e5be6568b3a0bb1820d2ceb4e9"", ""impact-v1.json"": ""9b935cb92c7d859e91c660bfd765ec417934e8ea491d2aff0fe91f90bc0e69a0""}"
w01,w01-05,53ce6d8a6f95b3b9d03796f8980da9d81534167776b39801a47ed65b2ccb9b68,0010,98d4f29dcba4fdca37b2718bf5ca4a109018be9cf8a7b692f4fa985b7d144650,e74b8260793f07578073a1f3021c24c0f741921877fb5d0dfd1b4c21551998f1,1,COMPLETE,0,21.412882458011154,COMPLETE,COMPLETE,0,COMPENSATED,DEVIATED,6d67e3b3-d327-438d-8b32-3a23a9254bb5,SUCCEEDED,,"[{""bodyOutcome"": ""FAILED"", ""exceptionClass"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.exception.QuizzesException"", ""exceptionMessage"": ""Student with aggregate id 3 is already enrolled in course execution 2."", ""faultOrigin"": ""UNASSIGNED_RUNTIME"", ""kind"": ""FORWARD"", ""runtimeStepName"": ""enrollStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.AddStudentFunctionalitySagas::enrollStudentStep#0"", ""status"": ""FAILED""}, {""bodyOutcome"": ""NOT_RUN"", ""exceptionClass"": null, ""exceptionMessage"": null, ""faultOrigin"": ""ASSIGNED"", ""kind"": ""FORWARD"", ""runtimeStepName"": ""getOldCourseExecutionStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::getOldCourseExecutionStep#0"", ""status"": ""ASSIGNED_FAULT""}, {""bodyOutcome"": ""NOT_RUN"", ""exceptionClass"": null, ""exceptionMessage"": null, ""faultOrigin"": null, ""kind"": ""EVENT_CONSEQUENCE"", ""runtimeStepName"": ""removeStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::removeStudentStep#0"", ""status"": ""MASKED_BY_TRIGGER_NOT_REACHED""}, {""bodyOutcome"": ""NOT_RUN"", ""exceptionClass"": null, ""exceptionMessage"": null, ""faultOrigin"": null, ""kind"": ""EVENT_CONSEQUENCE"", ""runtimeStepName"": ""removeStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::removeStudentStep#0"", ""status"": ""MASKED_BY_TRIGGER_NOT_REACHED""}]",0.945987376,"[{""action"": ""setup-action-1"", ""inputs"": [""095911d8b22b1b1b8c93b2de12bb94e323e975bf4edd553f04fd54021e4b7f1c"", ""5538dff7f7fb7084738511a5879ef1427cb2382af820ae0363ba27849c4f1196""], ""property"": ""aggregateId""}, {""action"": ""setup-action-2"", ""inputs"": [""095911d8b22b1b1b8c93b2de12bb94e323e975bf4edd553f04fd54021e4b7f1c"", ""5538dff7f7fb7084738511a5879ef1427cb2382af820ae0363ba27849c4f1196""], ""property"": ""aggregateId""}]",True,[],"{""DELETED_DEPENDENCY"": 0, ""FAILED_OPERATION_RESIDUAL"": 0, ""UNRESOLVED_DELIVERED_EVENT"": 0}","{""execution.impact-v2.json"": ""73f7ecca0f747da8bd892f07197d5cf36464cabea7c2bc97daee2562ff1a3ccb"", ""execution.json"": ""8d8131fe276e2a831c7c7d9a604f9e406143ef66d79a55fdbd71f340a740959c"", ""impact-v1.json"": ""1ca552c6de132adf7607b67b84746c9ef217e9d12260d79f7e9c9d225265fb51""}"
w01,w01-06,db523c207c42d8d92853f22f467f60397e7096b6521de23f9683112620e17416,0010,98d4f29dcba4fdca37b2718bf5ca4a109018be9cf8a7b692f4fa985b7d144650,e74b8260793f07578073a1f3021c24c0f741921877fb5d0dfd1b4c21551998f1,1,COMPLETE,0,18.90270799997961,COMPLETE,COMPLETE,0,COMPENSATED,DEVIATED,c46fd21e-4e9e-4ec0-8aab-982231d48aa9,SUCCEEDED,,"[{""bodyOutcome"": ""FAILED"", ""exceptionClass"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.exception.QuizzesException"", ""exceptionMessage"": ""Student with aggregate id 3 is already enrolled in course execution 2."", ""faultOrigin"": ""UNASSIGNED_RUNTIME"", ""kind"": ""FORWARD"", ""runtimeStepName"": ""enrollStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.AddStudentFunctionalitySagas::enrollStudentStep#0"", ""status"": ""FAILED""}, {""bodyOutcome"": ""NOT_RUN"", ""exceptionClass"": null, ""exceptionMessage"": null, ""faultOrigin"": ""ASSIGNED"", ""kind"": ""FORWARD"", ""runtimeStepName"": ""getOldCourseExecutionStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::getOldCourseExecutionStep#0"", ""status"": ""ASSIGNED_FAULT""}, {""bodyOutcome"": ""NOT_RUN"", ""exceptionClass"": null, ""exceptionMessage"": null, ""faultOrigin"": null, ""kind"": ""EVENT_CONSEQUENCE"", ""runtimeStepName"": ""removeStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::removeStudentStep#0"", ""status"": ""MASKED_BY_TRIGGER_NOT_REACHED""}, {""bodyOutcome"": ""NOT_RUN"", ""exceptionClass"": null, ""exceptionMessage"": null, ""faultOrigin"": null, ""kind"": ""EVENT_CONSEQUENCE"", ""runtimeStepName"": ""removeStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::removeStudentStep#0"", ""status"": ""MASKED_BY_TRIGGER_NOT_REACHED""}]",0.509786084,"[{""action"": ""setup-action-1"", ""inputs"": [""095911d8b22b1b1b8c93b2de12bb94e323e975bf4edd553f04fd54021e4b7f1c"", ""5538dff7f7fb7084738511a5879ef1427cb2382af820ae0363ba27849c4f1196""], ""property"": ""aggregateId""}, {""action"": ""setup-action-2"", ""inputs"": [""095911d8b22b1b1b8c93b2de12bb94e323e975bf4edd553f04fd54021e4b7f1c"", ""5538dff7f7fb7084738511a5879ef1427cb2382af820ae0363ba27849c4f1196""], ""property"": ""aggregateId""}]",True,[],"{""DELETED_DEPENDENCY"": 0, ""FAILED_OPERATION_RESIDUAL"": 0, ""UNRESOLVED_DELIVERED_EVENT"": 0}","{""execution.impact-v2.json"": ""24ccc56094793c5e34257b68865c254b820c273219d57b984d35816c9746c168"", ""execution.json"": ""3efa7a3a8ad690be19a06cb40299d1e6d1fca6140104f32d1f25fd50ca4da0e1"", ""impact-v1.json"": ""23a04d0b24679c8f4a8f836b535b0043b533ce9ba77bb231884a210b3c381449""}"
w01,w01-07,1f80757b6423198cd2cd5a53f8234a0ed3b20bd36ab9759ac8f144b05e59b5a7,0100,98d4f29dcba4fdca37b2718bf5ca4a109018be9cf8a7b692f4fa985b7d144650,eed97d28de754f4feccda31b8ef7e54b4430b154bfdbe6d1260b8a89557ca7c8,1,PROCESS_FAILURE,1,21.97557524999138,EXECUTION_INVALID,INVALID,,UNEXPECTED_EXECUTION_FAILURE,INCOMPLETE,0dcde00a-7896-4463-9300-89ad12209303,SUCCEEDED,SELECTED_SUBSCRIBER_NOT_FOUND,"[{""bodyOutcome"": ""NOT_RUN"", ""exceptionClass"": null, ""exceptionMessage"": null, ""faultOrigin"": ""ASSIGNED"", ""kind"": ""FORWARD"", ""runtimeStepName"": ""enrollStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.AddStudentFunctionalitySagas::enrollStudentStep#0"", ""status"": ""ASSIGNED_FAULT""}, {""bodyOutcome"": ""FAILED"", ""exceptionClass"": ""pt.ulisboa.tecnico.socialsoftware.ms.notification.EventReplayException"", ""exceptionMessage"": ""selected event has no eligible subscriber for the persisted route"", ""faultOrigin"": null, ""kind"": ""EVENT_CONSEQUENCE"", ""runtimeStepName"": ""removeStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::removeStudentStep#0"", ""status"": ""SELECTED_SUBSCRIBER_NOT_FOUND""}]",0.680528417,"[{""action"": ""setup-action-1"", ""inputs"": [""095911d8b22b1b1b8c93b2de12bb94e323e975bf4edd553f04fd54021e4b7f1c"", ""5538dff7f7fb7084738511a5879ef1427cb2382af820ae0363ba27849c4f1196""], ""property"": ""aggregateId""}, {""action"": ""setup-action-2"", ""inputs"": [""095911d8b22b1b1b8c93b2de12bb94e323e975bf4edd553f04fd54021e4b7f1c"", ""5538dff7f7fb7084738511a5879ef1427cb2382af820ae0363ba27849c4f1196""], ""property"": ""aggregateId""}]",True,[],"{""DELETED_DEPENDENCY"": 0, ""FAILED_OPERATION_RESIDUAL"": 0, ""UNRESOLVED_DELIVERED_EVENT"": 0}","{""execution.impact-v2.json"": ""4c1fbb3708c776cd270b06f8c747bc42aa5aa905dfda17e61f4d47ca1688b932"", ""execution.json"": ""e8a89374d6a1eda98377d7146584a31f876a8c079eebc8cb502fbf7553b28e9e"", ""impact-v1.json"": ""0997cf814bd59d77d614f72e90896d66aa2adcea7d3146f162636ba231b5d57e""}"
w01,w01-08,d4f7510d8a547ba3de7c1e2fc19553d006c8c8c1680ac15606ad1362ce636a77,0100,98d4f29dcba4fdca37b2718bf5ca4a109018be9cf8a7b692f4fa985b7d144650,eed97d28de754f4feccda31b8ef7e54b4430b154bfdbe6d1260b8a89557ca7c8,1,PROCESS_FAILURE,1,20.226084124995396,EXECUTION_INVALID,INVALID,,UNEXPECTED_EXECUTION_FAILURE,INCOMPLETE,626ec136-b440-4990-b325-1544343d64db,SUCCEEDED,SELECTED_SUBSCRIBER_NOT_FOUND,"[{""bodyOutcome"": ""NOT_RUN"", ""exceptionClass"": null, ""exceptionMessage"": null, ""faultOrigin"": ""ASSIGNED"", ""kind"": ""FORWARD"", ""runtimeStepName"": ""enrollStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.AddStudentFunctionalitySagas::enrollStudentStep#0"", ""status"": ""ASSIGNED_FAULT""}, {""bodyOutcome"": ""FAILED"", ""exceptionClass"": ""pt.ulisboa.tecnico.socialsoftware.ms.notification.EventReplayException"", ""exceptionMessage"": ""selected event has no eligible subscriber for the persisted route"", ""faultOrigin"": null, ""kind"": ""EVENT_CONSEQUENCE"", ""runtimeStepName"": ""removeStudentStep"", ""sourceStepId"": ""pt.ulisboa.tecnico.socialsoftware.quizzes.microservices.execution.coordination.sagas.RemoveStudentFromCourseExecutionFunctionalitySagas::removeStudentStep#0"", ""status"": ""SELECTED_SUBSCRIBER_NOT_FOUND""}]",0.748377292,"[{""action"": ""setup-action-1"", ""inputs"": [""095911d8b22b1b1b8c93b2de12bb94e323e975bf4edd553f04fd54021e4b7f1c"", ""5538dff7f7fb7084738511a5879ef1427cb2382af820ae0363ba27849c4f1196""], ""property"": ""aggregateId""}, {""action"": ""setup-action-2"", ""inputs"": [""095911d8b22b1b1b8c93b2de12bb94e323e975bf4edd553f04fd54021e4b7f1c"", ""5538dff7f7fb7084738511a5879ef1427cb2382af820ae0363ba27849c4f1196""], ""property"": ""aggregateId""}]",True,[],"{""DELETED_DEPENDENCY"": 0, ""FAILED_OPERATION_RESIDUAL"": 0, ""UNRESOLVED_DELIVERED_EVENT"": 0}","{""execution.impact-v2.json"": ""63fce259294bfd45966588f50c7311fa33a21c495cf9e1c39207f52577efd6be"", ""execution.json"": ""88b1d0fbf73f9e4b6db9ce36e038fb5cb57862e818e0584c40fa6544ac8a3cd6"", ""impact-v1.json"": ""b204805edd1565d63cda997ab2ff22ac8555fe3de4ce6106dec7c7044f81d4e7""}"
